Match_ID,Over_Number,Ball_Number,Runs_Batter,Runs_Extras,Runs_Total,Is_Wide,Is_NoBall,Byes,LegByes,Is_Wicket,Dismissal_Kind,Substitution_Event,Batting_Team_ID,Batter_ID,Bowler_ID,Player_Out_ID
1473477,18,1,1,0,1,0,0,0,0,0,,0,3,92,36,
1473477,18,2,4,0,4,0,0,0,0,0,,0,3,43,36,
1473477,18,3,1,0,1,0,0,0,0,0,,0,3,43,36,
1473477,18,4,0,0,0,0,0,0,0,0,,0,3,92,36,
1473477,18,5,1,0,1,0,0,0,0,0,,0,3,92,36,
1473477,18,6,1,0,1,0,0,0,0,0,,0,3,43,36,
1473477,19,1,4,0,4,0,0,0,0,0,,0,3,43,169,
1473477,19,2,4,0,4,0,0,0,0,0,,0,3,43,169,
1473477,19,3,4,0,4,0,0,0,0,0,,0,3,43,169,
1473477,19,4,0,0,0,0,0,0,0,1,bowled,0,3,43,169,43.0
1473477,19,5,0,0,0,0,0,0,0,0,,0,3,42,169,
1473477,19,6,0,0,0,0,0,0,0,1,bowled,0,3,42,169,42.0
1473477,0,1,1,0,1,0,0,0,0,0,,0,8,28,45,
1473477,0,2,4,0,4,0,0,0,0,0,,0,8,29,45,
1473477,0,3,4,0,4,0,0,0,0,0,,0,8,29,45,
1473477,0,4,0,1,1,1,0,0,0,0,,0,8,29,45,
1473477,0,5,0,1,1,0,0,0,1,0,,0,8,29,45,
1473477,0,6,4,0,4,0,0,0,0,0,,0,8,28,45,
1473477,0,7,0,0,0,0,0,0,0,0,,0,8,28,45,
1473477,1,1,1,0,1,0,0,0,0,0,,0,8,29,146,
1473477,1,2,0,0,0,0,0,0,0,0,,0,8,28,146,
1473477,1,3,4,0,4,0,0,0,0,0,,0,8,28,146,
1473477,1,4,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,1,5,0,0,0,0,0,0,0,0,,0,8,29,146,
1473477,1,6,0,0,0,0,0,0,0,0,,0,8,29,146,
1473477,2,1,0,0,0,0,0,0,0,0,,0,8,28,145,
1473477,2,2,0,0,0,0,0,0,0,0,,0,8,28,145,
1473477,2,3,4,0,4,0,0,0,0,0,,0,8,28,145,
1473477,2,4,2,0,2,0,0,0,0,0,,0,8,28,145,
1473477,2,5,0,0,0,0,0,0,0,0,,0,8,28,145,
1473477,2,6,1,0,1,0,0,0,0,0,,0,8,28,145,
1473477,3,1,1,0,1,0,0,0,0,0,,0,8,28,39,
1473477,3,2,0,0,0,0,0,0,0,0,,0,8,29,39,
1473477,3,3,0,1,1,1,0,0,0,0,,0,8,29,39,
1473477,3,4,6,0,6,0,0,0,0,0,,0,8,29,39,
1473477,3,5,0,0,0,0,0,0,0,1,bowled,0,8,29,39,29.0
1473477,3,6,1,0,1,0,0,0,0,0,,0,8,31,39,
1473477,3,7,1,0,1,0,0,0,0,0,,0,8,28,39,
1473477,4,1,1,0,1,0,0,0,0,0,,0,8,28,145,
1473477,4,2,0,0,0,0,0,0,0,0,,0,8,31,145,
1473477,4,3,0,0,0,0,0,0,0,0,,0,8,31,145,
1473477,4,4,4,0,4,0,0,0,0,0,,0,8,31,145,
1473477,4,5,0,0,0,0,0,0,0,0,,0,8,31,145,
1473477,4,6,1,0,1,0,0,0,0,0,,0,8,31,145,
1473477,5,1,4,0,4,0,0,0,0,0,,0,8,31,125,
1473477,5,2,0,0,0,0,0,0,0,0,,0,8,31,125,
1473477,5,3,1,0,1,0,0,0,0,0,,0,8,31,125,
1473477,5,4,4,0,4,0,0,0,0,0,,0,8,28,125,
1473477,5,5,1,0,1,0,0,0,0,0,,0,8,28,125,
1473477,5,6,0,0,0,0,0,0,0,0,,0,8,31,125,
1473477,6,1,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,6,2,1,0,1,0,0,0,0,0,,0,8,31,146,
1473477,6,3,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,6,4,1,0,1,0,0,0,0,0,,0,8,31,146,
1473477,6,5,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,6,6,0,0,0,0,0,0,0,0,,0,8,31,146,
1473477,7,1,1,0,1,0,0,0,0,0,,0,8,28,130,
1473477,7,2,1,0,1,0,0,0,0,0,,0,8,31,130,
1473477,7,3,2,0,2,0,0,0,0,0,,0,8,28,130,
1473477,7,4,1,0,1,0,0,0,0,0,,0,8,28,130,
1473477,7,5,1,0,1,0,0,0,0,0,,0,8,31,130,
1473477,7,6,1,0,1,0,0,0,0,0,,0,8,28,130,
1473477,8,1,0,0,0,0,0,0,0,0,,0,8,28,146,
1473477,8,2,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,8,3,1,0,1,0,0,0,0,0,,0,8,31,146,
1473477,8,4,1,0,1,0,0,0,0,0,,0,8,28,146,
1473477,8,5,0,0,0,0,0,0,0,0,,0,8,31,146,
1473477,8,6,0,0,0,0,0,0,0,0,,0,8,31,146,
1473477,9,1,2,0,2,0,0,0,0,0,,0,8,28,39,
1473477,9,2,4,0,4,0,0,0,0,0,,0,8,28,39,
1473477,9,3,1,0,1,0,0,0,0,0,,0,8,28,39,
1473477,9,4,2,0,2,0,0,0,0,0,,0,8,31,39,
1473477,9,5,1,0,1,0,0,0,0,0,,0,8,31,39,
1473477,9,6,1,0,1,0,0,0,0,0,,0,8,28,39,
1473477,10,1,6,0,6,0,0,0,0,0,,0,8,28,130,
1473477,10,2,1,0,1,0,0,0,0,0,,0,8,28,130,
1473477,10,3,6,0,6,0,0,0,0,0,,0,8,31,130,
1473477,10,4,2,0,2,0,0,0,0,0,,0,8,31,130,
1473477,10,5,1,0,1,0,0,0,0,0,,0,8,31,130,
1473477,10,6,0,0,0,0,0,0,0,0,,0,8,28,130,
1473477,11,1,6,0,6,0,0,0,0,0,,0,8,31,39,
1473477,11,2,1,0,1,0,0,0,0,0,,0,8,31,39,
1473477,11,3,1,0,1,0,0,0,0,0,,0,8,28,39,
1473477,11,4,1,0,1,0,0,0,0,0,,0,8,31,39,
1473477,11,5,0,0,0,0,0,0,0,1,caught,0,8,28,39,28.0
1473477,11,6,0,0,0,0,0,0,0,0,,0,8,32,39,
1473477,12,1,1,0,1,0,0,0,0,0,,0,8,31,125,
1473477,12,2,0,0,0,0,0,0,0,0,,0,8,32,125,
1473477,12,3,0,0,0,0,0,0,0,0,,0,8,32,125,
1473477,12,4,0,0,0,0,0,0,0,0,,0,8,32,125,
1473477,12,5,1,0,1,0,0,0,0,0,,0,8,32,125,
1473477,12,6,1,0,1,0,0,0,0,0,,0,8,31,125,
1473477,13,1,0,0,0,0,0,0,0,0,,0,8,31,130,
1473477,13,2,0,0,0,0,0,0,0,0,,0,8,31,130,
1473477,13,3,1,0,1,0,0,0,0,0,,0,8,31,130,
1473477,13,4,6,0,6,0,0,0,0,0,,0,8,32,130,
1473477,13,5,0,0,0,0,0,0,0,0,,0,8,32,130,
1473477,13,6,6,0,6,0,0,0,0,0,,0,8,32,130,
1473477,14,1,0,0,0,0,0,0,0,0,,0,8,31,125,
1473477,14,2,0,0,0,0,0,0,0,0,,0,8,31,125,
1473477,14,3,1,0,1,0,0,0,0,0,,0,8,31,125,
1473477,14,4,0,0,0,0,0,0,0,0,,0,8,32,125,
1473477,14,5,4,0,4,0,0,0,0,0,,0,8,32,125,
1473477,14,6,0,1,1,1,0,0,0,0,,0,8,32,125,
1473477,14,7,0,0,0,0,0,0,0,0,,0,8,32,125,
1473477,15,1,4,0,4,0,0,0,0,0,,0,8,31,45,
1473477,15,2,1,0,1,0,0,0,0,0,,0,8,31,45,
1473477,15,3,6,0,6,0,0,0,0,0,,0,8,32,45,
1473477,15,4,0,0,0,0,0,0,0,0,,0,8,32,45,
1473477,15,5,1,0,1,0,0,0,0,0,,0,8,32,45,
1473477,15,6,2,0,2,0,0,0,0,0,,0,8,31,45,
1473477,16,1,1,0,1,0,0,0,0,0,,0,8,32,146,
1473477,16,2,1,0,1,0,0,0,0,0,,0,8,31,146,
1473477,16,3,1,0,1,0,0,0,0,0,,0,8,32,146,
1473477,16,4,1,0,1,0,0,0,0,0,,0,8,31,146,
1473477,16,5,6,0,6,0,0,0,0,0,,0,8,32,146,
1473477,16,6,0,0,0,0,0,0,0,0,,0,8,32,146,
1473477,17,1,1,0,1,0,0,0,0,0,,0,8,31,145,
1473477,17,2,1,0,1,0,0,0,0,0,,0,8,32,145,
1473477,17,3,1,0,1,0,0,0,0,0,,0,8,31,145,
1473477,17,4,1,0,1,0,0,0,0,0,,0,8,32,145,
1473477,17,5,6,0,6,0,0,0,0,0,,0,8,31,145,
1473463,0,1,4,0,4,0,0,0,0,0,,0,6,73,45,
1473463,0,2,0,0,0,0,0,0,0,0,,0,6,73,45,
1473463,0,3,1,0,1,0,0,0,0,0,,0,6,73,45,
1473463,0,4,0,0,0,0,0,0,0,0,,0,6,74,45,
1473463,0,5,1,0,1,0,0,0,0,0,,0,6,74,45,
1473463,0,6,0,0,0,0,0,0,0,0,,0,6,73,45,
1473463,1,1,3,0,3,0,0,0,0,0,,0,6,74,157,
1473463,1,2,4,0,4,0,0,0,0,0,,0,6,73,157,
1473463,1,3,1,0,1,0,0,0,0,0,,0,6,73,157,
1473463,1,4,4,0,4,0,0,0,0,0,,0,6,74,157,
1473463,1,5,0,0,0,0,0,0,0,0,,0,6,74,157,
1473463,1,6,1,0,1,0,0,0,0,0,,0,6,74,157,
1473463,2,1,1,0,1,0,0,0,0,0,,0,6,74,45,
1473463,2,2,1,0,1,0,0,0,0,0,,0,6,73,45,
1473463,2,3,0,0,0,0,0,0,0,0,,0,6,74,45,
1473463,2,4,0,0,0,0,0,0,0,0,,0,6,74,45,
1473463,2,5,4,0,4,0,0,0,0,0,,0,6,74,45,
1473463,2,6,1,0,1,0,0,0,0,0,,0,6,74,45,
1473463,3,1,2,0,2,0,0,0,0,0,,0,6,74,146,
1473463,3,2,1,0,1,0,0,0,0,0,,0,6,74,146,
1473463,3,3,0,0,0,0,0,0,0,0,,0,6,73,146,
1473463,3,4,1,0,1,0,0,0,0,0,,0,6,73,146,
1473463,3,5,1,0,1,0,0,0,0,0,,0,6,74,146,
1473463,3,6,4,0,4,0,0,0,0,0,,0,6,73,146,
1473463,4,1,4,0,4,0,0,0,0,0,,0,6,74,157,
1473463,4,2,1,0,1,0,0,0,0,0,,0,6,74,157,
1473463,4,3,1,0,1,0,0,0,0,0,,0,6,73,157,
1473463,4,4,0,1,1,1,0,0,0,0,,0,6,74,157,
1473463,4,5,0,0,0,0,0,0,0,0,,0,6,74,157,
1473463,4,6,1,0,1,0,0,0,0,0,,0,6,74,157,
1473463,4,7,1,0,1,0,0,0,0,0,,0,6,73,157,
1473463,5,1,6,0,6,0,0,0,0,0,,0,6,73,125,
1473463,5,2,0,0,0,0,0,0,0,0,,0,6,73,125,
1473463,5,3,1,0,1,0,0,0,0,0,,0,6,73,125,
1473463,5,4,1,0,1,0,0,0,0,0,,0,6,74,125,
1473463,5,5,1,0,1,0,0,0,0,0,,0,6,73,125,
1473463,5,6,1,0,1,0,0,0,0,0,,0,6,74,125,
1473463,6,1,2,0,2,0,0,0,0,0,,0,6,74,130,
1473463,6,2,4,0,4,0,0,0,0,0,,0,6,74,130,
1473463,6,3,0,0,0,0,0,0,0,0,,0,6,74,130,
1473463,6,4,1,0,1,0,0,0,0,0,,0,6,74,130,
1473463,6,5,4,0,4,0,0,0,0,0,,0,6,73,130,
1473463,6,6,0,1,1,1,0,0,0,0,,0,6,73,130,
1473463,6,7,0,0,0,0,0,0,0,0,,0,6,73,130,
1473463,7,1,0,1,1,1,0,0,0,0,,0,6,74,39,
1473463,7,2,4,0,4,0,0,0,0,0,,0,6,74,39,
1473463,7,3,1,0,1,0,0,0,0,0,,0,6,74,39,
1473463,7,4,1,0,1,0,0,0,0,0,,0,6,73,39,
1473463,7,5,6,0,6,0,0,0,0,0,,0,6,74,39,
1473463,7,6,1,0,1,0,0,0,0,0,,0,6,74,39,
1473463,7,7,1,0,1,0,0,0,0,0,,0,6,73,39,
1473463,8,1,1,0,1,0,0,0,0,0,,0,6,73,146,
1473463,8,2,1,0,1,0,0,0,0,0,,0,6,74,146,
1473463,8,3,1,0,1,0,0,0,0,0,,0,6,73,146,
1473463,8,4,2,0,2,0,0,0,0,0,,0,6,74,146,
1473463,8,5,1,0,1,0,0,0,0,0,,0,6,74,146,
1473463,8,6,1,0,1,0,0,0,0,0,,0,6,73,146,
1473463,9,1,2,0,2,0,0,0,0,0,,0,6,73,130,
1473463,9,2,4,0,4,0,0,0,0,0,,0,6,73,130,
1473463,9,3,2,0,2,0,0,0,0,0,,0,6,73,130,
1473463,9,4,0,1,1,1,0,0,0,0,,0,6,73,130,
1473463,9,5,2,0,2,0,0,0,0,0,,0,6,73,130,
1473463,9,6,0,1,1,1,0,0,0,0,,0,6,73,130,
1473463,9,7,1,0,1,0,0,0,0,0,,0,6,73,130,
1473463,9,8,2,0,2,0,0,0,0,0,,0,6,74,130,
1473463,10,1,0,0,0,0,0,0,0,0,,0,6,73,146,
1473463,10,2,0,0,0,0,0,0,0,0,,0,6,73,146,
1473463,10,3,1,0,1,0,0,0,0,0,,0,6,73,146,
1473463,10,4,0,0,0,0,0,0,0,0,,0,6,74,146,
1473463,10,5,1,0,1,0,0,0,0,0,,0,6,74,146,
1473463,10,6,4,0,4,0,0,0,0,0,,0,6,73,146,
1473463,11,1,2,0,2,0,0,0,0,0,,0,6,74,157,
1473463,11,2,4,0,4,0,0,0,0,0,,0,6,74,157,
1473463,11,3,1,0,1,0,0,0,0,0,,0,6,74,157,
1473463,11,4,0,0,0,0,0,0,0,0,,0,6,73,157,
1473463,11,5,0,0,0,0,0,0,0,0,,0,6,73,157,
1473463,11,6,4,0,4,0,0,0,0,0,,0,6,73,157,
1473463,12,1,0,0,0,0,0,0,0,1,caught,0,6,74,125,74.0
1473463,12,2,0,0,0,0,0,0,0,0,,0,6,75,125,
1473463,12,3,1,0,1,0,0,0,0,0,,0,6,75,125,
1473463,12,4,1,0,1,0,0,0,0,0,,0,6,73,125,
1473463,12,5,0,0,0,0,0,0,0,0,,0,6,75,125,
1473463,12,6,0,0,0,0,0,0,0,0,,0,6,75,125,
1473463,13,1,0,0,0,0,0,0,0,1,caught,0,6,73,130,73.0
1473463,13,2,1,0,1,0,0,0,0,0,,0,6,84,130,
1473463,13,3,1,0,1,0,0,0,0,0,,0,6,75,130,
1473463,13,4,1,0,1,0,0,0,0,0,,0,6,84,130,
1473463,13,5,1,0,1,0,0,0,0,0,,0,6,75,130,
1473463,13,6,0,1,1,1,0,0,0,0,,0,6,84,130,
1473463,13,7,0,0,0,0,0,0,0,1,bowled,0,6,84,130,84.0
1473463,14,1,1,0,1,0,0,0,0,0,,0,6,75,125,
1473463,14,2,1,0,1,0,0,0,0,0,,0,6,77,125,
1473463,14,3,4,0,4,0,0,0,0,0,,0,6,75,125,
1473463,14,4,1,0,1,0,0,0,0,0,,0,6,75,125,
1473463,14,5,0,0,0,0,0,0,0,0,,0,6,77,125,
1473463,14,6,1,0,1,0,0,0,0,0,,0,6,77,125,
1473463,15,1,0,0,0,0,0,0,0,0,,0,6,77,130,
1473463,15,2,1,0,1,0,0,0,0,0,,0,6,77,130,
1473463,15,3,1,0,1,0,0,0,0,0,,0,6,75,130,
1473463,15,4,1,0,1,0,0,0,0,0,,0,6,77,130,
1473463,15,5,1,0,1,0,0,0,0,0,,0,6,75,130,
1473463,15,6,0,0,0,0,0,0,0,0,,0,6,77,130,
1473463,16,1,1,0,1,0,0,0,0,0,,0,6,75,146,
1473463,16,2,1,0,1,0,0,0,0,0,,0,6,77,146,
1473463,16,3,4,0,4,0,0,0,0,0,,0,6,75,146,
1473463,16,4,0,0,0,0,0,0,0,1,caught,0,6,75,146,75.0
1473463,16,5,1,0,1,0,0,0,0,0,,0,6,76,146,
1473463,16,6,1,0,1,0,0,0,0,0,,0,6,77,146,
1473463,17,1,0,0,0,0,0,0,0,0,,0,6,77,45,
1473463,17,2,0,1,1,1,0,0,0,0,,0,6,77,45,
1473463,17,3,0,0,0,0,0,0,0,0,,0,6,77,45,
1473463,17,4,1,0,1,0,0,0,0,0,,0,6,77,45,
1473463,17,5,0,1,1,1,0,0,0,0,,0,6,76,45,
1473463,17,6,1,0,1,0,0,0,0,0,,0,6,76,45,
1473463,17,7,0,1,1,1,0,0,0,0,,0,6,77,45,
1473463,17,8,4,0,4,0,0,0,0,0,,0,6,77,45,
1473463,17,9,1,0,1,0,0,0,0,0,,0,6,77,45,
1473463,18,1,4,0,4,0,0,0,0,0,,0,6,77,125,
1473463,18,2,4,0,4,0,0,0,0,0,,0,6,77,125,
1473463,18,3,1,0,1,0,0,0,0,0,,0,6,77,125,
1473463,18,4,1,0,1,0,0,0,0,0,,0,6,76,125,
1473463,18,5,1,0,1,0,0,0,0,0,,0,6,77,125,
1473463,18,6,1,0,1,0,0,0,0,0,,0,6,76,125,
1473463,19,1,6,0,6,0,0,0,0,0,,0,6,76,45,
1473463,19,2,1,0,1,0,0,0,0,0,,0,6,76,45,
1473463,19,3,0,0,0,0,0,0,0,1,lbw,0,6,77,45,77.0
1473463,19,4,0,0,0,0,0,0,0,1,caught,0,6,85,45,85.0
1473463,19,5,2,0,2,0,0,0,0,0,,0,6,79,45,
1473463,19,6,2,0,2,0,0,0,0,0,,0,6,79,45,
1473463,0,1,1,0,1,0,0,0,0,0,,1,3,39,163,
1473463,0,2,0,0,0,0,0,0,0,0,,0,3,42,163,
1473463,0,3,1,0,1,0,0,0,0,0,,0,3,42,163,
1473463,0,4,0,0,0,0,0,0,0,0,,0,3,39,163,
1473463,0,5,0,0,0,0,0,0,0,0,,0,3,39,163,
1473463,0,6,4,0,4,0,0,0,0,0,,0,3,39,163,
1473463,1,1,1,0,1,0,0,0,0,0,,0,3,42,112,
1473463,1,2,1,0,1,0,0,0,0,0,,0,3,39,112,
1473463,1,3,0,0,0,0,0,0,0,0,,0,3,42,112,
1473463,1,4,0,0,0,0,0,0,0,0,,0,3,42,112,
1473463,1,5,0,0,0,0,0,0,0,0,,0,3,42,112,
1473463,1,6,0,0,0,0,0,0,0,0,,0,3,42,112,
1473463,2,1,4,0,4,0,0,0,0,0,,0,3,39,163,
1473463,2,2,2,0,2,0,0,0,0,0,,0,3,39,163,
1473463,2,3,4,0,4,0,0,0,0,0,,0,3,39,163,
1473463,2,4,1,0,1,0,0,0,0,0,,0,3,39,163,
1473463,2,5,0,5,5,1,0,0,0,0,,0,3,42,163,
1473463,2,6,4,0,4,0,0,0,0,0,,0,3,42,163,
1473463,2,7,0,0,0,0,0,0,0,0,,0,3,42,163,
1473463,3,1,0,0,0,0,0,0,0,0,,0,3,39,112,
1473463,3,2,0,0,0,0,0,0,0,0,,0,3,39,112,
1473463,3,3,4,0,4,0,0,0,0,0,,0,3,39,112,
1473463,3,4,1,0,1,0,0,0,0,0,,0,3,39,112,
1473463,3,5,4,0,4,0,0,0,0,0,,0,3,42,112,
1473463,3,6,0,0,0,0,0,0,0,0,,0,3,42,112,
1473463,4,1,6,0,6,0,0,0,0,0,,0,3,39,177,
1473463,4,2,0,0,0,0,0,0,0,0,,0,3,39,177,
1473463,4,3,4,0,4,0,0,0,0,0,,0,3,39,177,
1473463,4,4,1,0,1,0,0,0,0,0,,0,3,39,177,
1473463,4,5,1,0,1,0,0,0,0,0,,0,3,42,177,
1473463,4,6,0,0,0,0,0,0,0,0,,0,3,39,177,
1473463,5,1,0,1,1,1,0,0,0,0,,0,3,42,79,
1473463,5,2,1,0,1,0,0,0,0,0,,0,3,42,79,
1473463,5,3,4,0,4,0,0,0,0,0,,0,3,39,79,
1473463,5,4,1,0,1,0,0,0,0,0,,0,3,39,79,
1473463,5,5,0,0,0,0,0,0,0,0,,0,3,42,79,
1473463,5,6,4,0,4,0,0,0,0,0,,0,3,42,79,
1473463,5,7,1,0,1,0,0,0,0,0,,0,3,42,79,
1473463,6,1,4,0,4,0,0,0,0,0,,0,3,42,177,
1473463,6,2,0,0,0,0,0,0,0,1,caught,0,3,42,177,42.0
1473463,6,3,0,0,0,0,0,0,0,0,,0,3,41,177,
1473463,6,4,1,0,1,0,0,0,0,0,,0,3,41,177,
1473463,6,5,1,0,1,0,0,0,0,0,,0,3,39,177,
1473463,6,6,0,0,0,0,0,0,0,0,,0,3,41,177,
1473463,7,1,1,0,1,0,0,0,0,0,,0,3,39,79,
1473463,7,2,0,0,0,0,0,0,0,0,,0,3,41,79,
1473463,7,3,6,0,6,0,0,0,0,0,,0,3,41,79,
1473463,7,4,0,0,0,0,0,0,0,0,,0,3,41,79,
1473463,7,5,2,0,2,0,0,0,0,0,,0,3,41,79,
1473463,7,6,2,0,2,0,0,0,0,0,,0,3,41,79,
1473463,8,1,4,0,4,0,0,0,0,0,,0,3,39,84,
1473463,8,2,1,0,1,0,0,0,0,0,,0,3,39,84,
1473463,8,3,0,0,0,0,0,0,0,0,,0,3,41,84,
1473463,8,4,6,0,6,0,0,0,0,0,,0,3,41,84,
1473463,8,5,0,0,0,0,0,0,0,0,,0,3,41,84,
1473463,8,6,1,0,1,0,0,0,0,0,,0,3,41,84,
1473463,9,1,6,0,6,0,0,0,0,0,,0,3,41,80,
1473463,9,2,1,0,1,0,0,0,0,0,,0,3,41,80,
1473463,9,3,4,0,4,0,0,0,0,0,,0,3,39,80,
1473463,9,4,1,0,1,0,0,0,0,0,,0,3,39,80,
1473463,9,5,6,0,6,0,0,0,0,0,,0,3,41,80,
1473463,9,6,6,0,6,0,0,0,0,0,,0,3,41,80,
1473463,10,1,1,0,1,0,0,0,0,0,,0,3,39,163,
1473463,10,2,1,0,1,0,0,0,0,0,,0,3,41,163,
1473463,10,3,4,0,4,0,0,0,0,0,,0,3,39,163,
1473463,10,4,2,0,2,0,0,0,0,0,,0,3,39,163,
1473463,10,5,1,0,1,0,0,0,0,0,,0,3,39,163,
1473463,10,6,0,0,0,0,0,0,0,0,,0,3,41,163,
1473463,11,1,0,0,0,0,0,0,0,1,caught,0,3,39,177,39.0
1473463,11,2,1,0,1,0,0,0,0,0,,1,3,43,177,
1473463,11,3,0,0,0,0,0,0,0,0,,0,3,41,177,
1473463,11,4,1,0,1,0,0,0,0,0,,0,3,41,177,
1473463,11,5,0,0,0,0,0,0,0,0,,0,3,43,177,
1473463,11,6,0,0,0,0,0,0,0,0,,0,3,43,177,
1473463,12,1,6,0,6,0,0,0,0,0,,0,3,41,163,
1473463,12,2,1,0,1,0,0,0,0,0,,0,3,41,163,
1473463,12,3,1,0,1,0,0,0,0,0,,0,3,43,163,
1473463,12,4,4,0,4,0,0,0,0,0,,0,3,41,163,
1473463,12,5,1,0,1,0,0,0,0,0,,0,3,41,163,
1473463,12,6,2,0,2,0,0,0,0,0,,0,3,43,163,
1473463,13,1,1,0,1,0,0,0,0,0,,0,3,41,177,
1473463,13,2,0,0,0,0,0,0,0,0,,0,3,43,177,
1473463,13,3,1,0,1,0,0,0,0,0,,0,3,43,177,
1473463,13,4,1,0,1,0,0,0,0,0,,0,3,41,177,
1473463,13,5,0,2,2,1,0,0,0,0,,0,3,43,177,
1473463,13,6,0,0,0,0,0,0,0,0,,0,3,41,177,
1473463,13,7,1,0,1,0,0,0,0,0,,0,3,41,177,
1473463,14,1,1,0,1,0,0,0,0,0,,0,3,41,84,
1473463,14,2,1,0,1,0,0,0,0,0,,0,3,43,84,
1473463,14,3,0,0,0,0,0,0,0,0,,0,3,41,84,
1473463,14,4,0,0,0,0,0,0,0,0,,0,3,41,84,
1473463,14,5,6,0,6,0,0,0,0,0,,0,3,41,84,
1473463,14,6,0,0,0,0,0,0,0,0,,0,3,41,84,
1473463,15,1,1,0,1,0,0,0,0,0,,0,3,43,79,
1473463,15,2,0,0,0,0,0,0,0,1,caught,0,3,41,79,41.0
1473463,15,3,1,0,1,0,0,0,0,0,,0,3,92,79,
1473463,15,4,1,0,1,0,0,0,0,0,,0,3,43,79,
1473463,15,5,0,0,0,0,0,0,0,0,,0,3,92,79,
1473463,15,6,0,0,0,0,0,0,0,0,,0,3,92,79,
1473463,16,1,0,0,0,0,0,0,0,0,,0,3,43,84,
1473463,16,2,1,0,1,0,0,0,0,0,,0,3,43,84,
1473463,16,3,2,0,2,0,0,0,0,0,,0,3,92,84,
1473463,16,4,0,1,1,0,0,1,0,0,,0,3,92,84,
1473463,16,5,1,0,1,0,0,0,0,0,,0,3,43,84,
1473463,16,6,1,0,1,0,0,0,0,0,,0,3,92,84,
1473463,17,1,1,0,1,0,0,0,0,0,,0,3,92,79,
1473463,17,2,0,0,0,0,0,0,0,0,,0,3,43,79,
1473463,17,3,4,0,4,0,0,0,0,0,,0,3,43,79,
1473463,17,4,2,0,2,0,0,0,0,0,,0,3,43,79,
1473463,17,5,1,0,1,0,0,0,0,0,,0,3,43,79,
1473463,17,6,1,0,1,0,0,0,0,0,,0,3,92,79,
1473463,18,1,0,0,0,0,0,0,0,0,,0,3,92,84,
1473463,18,2,1,0,1,0,0,0,0,0,,0,3,92,84,
1473463,18,3,1,0,1,0,0,0,0,0,,0,3,43,84,
1473463,18,4,0,0,0,0,0,0,0,1,bowled,0,3,92,84,92.0
1473463,18,5,0,0,0,0,0,0,0,0,,0,3,44,84,
1473463,18,6,1,0,1,0,0,0,0,0,,0,3,44,84,
1473463,19,1,1,0,1,0,0,0,0,0,,0,3,44,80,
1473463,19,2,4,0,4,0,0,0,0,0,,0,3,43,80,
1473463,19,3,6,0,6,0,0,0,0,0,,0,3,43,80,
1473440,0,1,0,0,0,0,0,0,0,0,,0,5,65,158,
1473440,0,2,0,0,0,0,0,0,0,0,,0,5,65,158,
1473440,0,3,0,0,0,0,0,0,0,0,,0,5,65,158,
1473440,0,4,0,0,0,0,0,0,0,1,caught,0,5,65,158,65.0
1473440,0,5,0,0,0,0,0,0,0,0,,0,5,99,158,
1473440,0,6,4,0,4,0,0,0,0,0,,0,5,99,158,
1473440,1,1,4,0,4,0,0,0,0,0,,0,5,81,150,
1473440,1,2,0,0,0,0,0,0,0,0,,0,5,81,150,
1473440,1,3,4,0,4,0,0,0,0,0,,0,5,81,150,
1473440,1,4,0,0,0,0,0,0,0,0,,0,5,81,150,
1473440,1,5,1,0,1,0,0,0,0,0,,0,5,81,150,
1473440,1,6,4,0,4,0,0,0,0,0,,0,5,99,150,
1473440,2,1,4,0,4,0,0,0,0,0,,0,5,81,158,
1473440,2,2,0,0,0,0,0,0,0,1,bowled,0,5,81,158,81.0
1473440,2,3,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,2,4,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,2,5,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,2,6,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,3,1,1,0,1,0,0,0,0,0,,0,5,99,197,
1473440,3,2,2,0,2,0,0,0,0,0,,0,5,68,197,
1473440,3,3,1,0,1,0,0,0,0,0,,0,5,68,197,
1473440,3,4,1,0,1,0,0,0,0,0,,0,5,99,197,
1473440,3,5,4,0,4,0,0,0,0,0,,0,5,68,197,
1473440,3,6,0,0,0,0,0,0,0,0,,0,5,68,197,
1473440,4,1,1,0,1,0,0,0,0,0,,0,5,99,4,
1473440,4,2,4,0,4,0,0,0,0,0,,0,5,68,4,
1473440,4,3,1,0,1,0,0,0,0,0,,0,5,68,4,
1473440,4,4,0,0,0,0,0,0,0,1,caught,0,5,99,4,99.0
1473440,4,5,4,0,4,0,0,0,0,0,,0,5,67,4,
1473440,4,6,4,0,4,0,0,0,0,0,,0,5,67,4,
1473440,5,1,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,5,2,0,0,0,0,0,0,0,0,,0,5,68,158,
1473440,5,3,6,0,6,0,0,0,0,0,,0,5,68,158,
1473440,5,4,1,0,1,0,0,0,0,0,,0,5,68,158,
